Traktanden Nr.;Traktandierungstitel;Beschluss Nr.;Traktandumstatus;Beschluss;Datum
22;Postulat Fraktion SVP (Alexander Feuz/Kurt Rüegsegger/Hans Ulrich Gränicher, SVP): Fertig Luxusbauen! Bedürfnisse der Benutzer und Steuerzahler vermehrt berücksichtigen!;2018-135;Beschlossen;Verschiebung;08.03.2018
23;Interpellation Fraktion GB/JA! (Stéphanie Penher, GB): Anteil gemeinnütziger Wohnraum in der Stadt Bern;2018-136;Beschlossen;Verschiebung;08.03.2018
1;Kleine Anfrage Fraktion SVP (Alexander Feuz/Kurt Rüegsegger, SVP): Zone für alternative Wohnnutzungen im Riedbach: Zwischenstand? Gibt es doch rechtliche Probleme? Was kostet dieses Projekt den Steuerzahler bisher?;2018-91;Beschlossen;Kenntnis;01.03.2018
2;Kleine Anfrage Fraktion SVP (Alexander Feuz, SVP): Neues Bundesasylzentrum in Bern: Was ist geplant? Wird das Areal des Strassenverkehrs- und Schiffahrsamtes geprüft?;2018-92;Beschlossen;Kenntnis;01.03.2018
3;Bericht des Gemeinderats an den Stadtrat zur Agglomerationspolitik 2017;2018-93;Beschlossen;Kenntnis;01.03.2018
4;Agglomerationskommission (AKO): Tätigkeitsbericht für das Jahr 2017;2018-94;Beschlossen;Kenntnis;01.03.2018
5;"Interfraktionelles Postulat SP, GB/JA!, GFL/EVP, GLP (Peter Marbet, SP/Stéphanie Penher, GB/Daniela Lutz-Beck, GFL/Melanie Mettler, GLP): Kernregion Bern: Gemeinsame Entwicklung an die Hand nehmen; Prüfungsbericht";2018-95;Beschlossen;Genehmigung Prüf.bericht;01.03.2018
6;Interpellation Agglomerationskommission Stadt Bern (Ingrid Kissling-Näf, SP): Entwicklung der Stadtagglomeration Bern wohin?;2018-96;Beschlossen;Kenntnis;01.03.2018
7;Motion Fraktion SVP (Hans Ulrich Gränicher, SVP): Neugestaltung und quartierverträgliche Nutzung des Entsorgungshofs Egelsee als Naherholungsraum nach der Inbetriebnahme des Entsorgungshofs Schermen ab Sommer 2015;2018-97;Beschlossen;Genehmigung Prüf.bericht;01.03.2018
8;Motion Henri-Charles Beuchat (SVP): Die Herabwürdigung des Wappens oder der Fahne der Eidgenossenschaft oder eines Kantons in der Stadt Bern unterbinden;2018-98;Beschlossen;Ablehnung;01.03.2018
9;Interpellation Alexander Feuz (SVP) und Luzius Theiler (GPB-DA): Aaretalschutz und Viererfeld: wann erfolgt eine neue Auflage?;2018-99;Beschlossen;Kenntnis;01.03.2018
10;"Gleisersatz Brunnhof – Fischermätteli; Erhöhung Projektierungskredit";2018-100;Beschlossen;Bewilligung;01.03.2018
11;Motion Luzius Theiler (GPB-DA): Besserer Rechtsschutz für Bäume;2018-101;Beschlossen;Ablehnung;01.03.2018
12;Motion Fraktion SVP (Alexander Feuz/Hans Ulrich Gränicher, SVP): Der Baumbestand beim Bundeshaus und auf der Bundeterrasse muss erhalten werden!;2018-102;Beschlossen;Rückzug;01.03.2018
13;"Abteilung Feuerwehr, Zivilschutz und Quartieramt der Stadt Bern: Ersatz eines Tanklöschfahrzeugs für die Berufsfeuerwehr der Stadt Bern; Kredit";2018-103;Beschlossen;Bewilligung;01.03.2018
14;Postulat Fraktion SP (Katharina Altas/Halua Pinto de Magalhães, SP): Erhebung zur Wertschöpfung der „Kultur-“ und „Kreativwirtschaft“;2018-104;Beschlossen;Genehmigung Prüf.bericht;01.03.2018
15;Motion Fraktion AL/GPB-DA/PdA+ (Daniel Egloff, PdA): Missstände im Einbürgerungsverfahren beheben!;2018-105;Beschlossen;Erheblicherkl. als Richtlinie;01.03.2018
16;Motion Fraktion SVP (Roland Iseli, SVP): Einheitliche Logos auf sämtlichen Bechern beim Mehrweggeschirr am Zibelämärit!;2018-106;Beschlossen;Ablehnung;01.03.2018
17;Motion Henri-Charles Beuchat (SVP): Gewalttätige Konflikte durch ausländische Organisationen in der Bundeshauptstadt verhindern;2018-107;Beschlossen;Ablehnung;01.03.2018
18;Postulat Fraktion SVP (Alexander Feuz/Roland Jakob, SVP): Antifaschistische Abendspaziergänge und Hooligan-Märsche mit Gewaltpotential: Veranstalter und Unterstützer endlich zur Kasse und zur Verantwortung!;2018-108;Beschlossen;Ablehnung;01.03.2018
19;Motion Fraktion SVP (Alexander Feuz/Roland Jakob/Rudolf Friedli, SVP): Unbewilligte Kundgebungen: Das Kundgebungsreglement muss endlich angepasst werden!;2018-109;Beschlossen;Ablehnung;01.03.2018
20;Motion Henri-Charles Beuchat (SVP): Schluss mit Gewalt – klare Strukturen für die Reitschule;2018-110;Beschlossen;Ablehnung;01.03.2018
21;Interpellation Henri-Charles Beuchat (SVP): Berichterstattung der Kantonspolizei an den Stadtpräsidenten über die letzten zwölf Wochen – sexuelle Übergriffe im Umfeld der Reitschule;2018-111;Beschlossen;Verschiebung;01.03.2018
22;Motion Fraktion GB/JA! (Katharina Gallizzi, GB): Beitritt der ewb zum Netzwerk der öffentlichen europäischen Wasseranbieter „Aqua Publica Europea“;2018-112;Beschlossen;Verschiebung;01.03.2018
23;Interpellation Fraktion SP (Michael Sutter, SP): Fördert die Stadt Bern den Auto-Tourismus durchs Unesco-Welterbe?;2018-113;Beschlossen;Kenntnis;01.03.2018
1;Protokollgenehmigungen Stadtrat 2018 (Protokoll Nr. 01 vom 11.01.2018);2018-66;Beschlossen;Genehmigung;15.02.2018
2;Kleine Anfrage Luzius Theiler (GaP): Was genau soll Thomas Kessler in Bern machen?;2018-67;Beschlossen;Kenntnis;15.02.2018
3;Interfraktionelle Kleine Anfrage BDP/CVP, GLP/JGLP, FDP/JF (Michael Daphinoff, CVP/Marianne Schild, GLP/Claudine Esseiva, FDP): Versuchsbetrieb auf der Schützenmatte: Wer, wie, was und wann?;2018-68;Beschlossen;Kenntnis;15.02.2018
4;Kleine Anfrage Vivianne Esseiva, Claudine Esseiva (FDP): Wachstum an Firmen in der Stadt Bern;2018-69;Beschlossen;Kenntnis;15.02.2018
5;Kleine Anfrage Fraktion SVP (Alexander Feuz, SVP): Rückstufung Planung Bahnhof durch Bund: Was sind die konkreten Folgen? Gibt es noch andere Überraschungen für die Stadt?;2018-70;Beschlossen;Kenntnis;15.02.2018
6;Kleine Anfrage Luzius Theiler (GaP): Nachträgliches Baugesuch der Stadt für die «City-Golf»-Löcher;2018-71;Beschlossen;Kenntnis;15.02.2018
7;Kleine Anfrage Fraktion SVP (Alexander Feuz, SVP): Offene Fragen Wettbewerbsverfahren Viererfeld: Ist der Wettbewerb mit der Planung mit dem Kanton abgesprochen und koordiniert? Ist der versprochene Park auch langfristig garantiert? Gibt es weitere Einschränkungen?;2018-72;Beschlossen;Kenntnis;15.02.2018
8;"Gebietsentwicklung Chantier Bümpliz Nord-West; Kredit";2018-73;Beschlossen;Bewilligung;15.02.2018
9;"Gesamtsanierung Volksschule Schwabgut; Projektierungskrediterhöhung";2018-74;Beschlossen;Bewilligung;15.02.2018
10;Dringliche interfraktionelle Motion GB/JA!, SP/JUSO, FDP/JF, BDP/CVP, AL/GaP/PdA, GLP/JGLP (Lea Bill, GB/Seraina Patzen, JA!/Marieke Kruit/Yasemin Cevik, SP/Claudine Esseiva, FDP/Philip Kohli, BDP/Christa Ammann, AL/Zora Schneider, PdA/Melanie Mettler, GLP): Cannabis-Pilotprojekt – jetzt erst recht!;2018-75;Beschlossen;Erheblicherkl. als Richtlinie;15.02.2018
11;"Interfraktionelle Motion GB/JA!, GLP (Hasim Sancar, GB/Claude Grosjean, GLP): Finanz-Oberaufsicht des Stadtrates stärken!; Abschreibung";2018-76;Beschlossen;Fristverl.;15.02.2018
12;Interfraktionelle Motion SVP, FDP, BDP/CVP (Rudolf Friedli, SVP/Christoph Zimmerli, FDP/Philip Kohli, BDP/Claudio Fischer, CVP): Keine unzulässige Konkurrenzierung privater Anbieter – Tätigkeit der Stadtverwaltung strikte auf öffentliche Aufgaben beschränken;2018-77;Beschlossen;Ablehnung;15.02.2018
13;Interpellation Fraktion SVP (Alexander Feuz/Roland Jakob, SVP): Offene Rechtsfragen um die Reithalle: Handelt es sich hier um Beschaffung von Leistungen gemäss öffentlichem Beschaffungsrecht oder um Vergabe einer Subvention? Zahlt die Reitschule Steuern (Mehrwertsteuer und direkte Steuern)?;2018-78;Beschlossen;Kenntnis;15.02.2018
14;Interfraktionelles Postulat SVP, FDP (Rudolf Friedli, SVP/Christoph Zimmerli, FDP/Philip Kohli, BDP/Matthias Stürmer, EVP): Städtische Aufgaben vermehrt auslagern;2018-79;Beschlossen;Ablehnung;15.02.2018
15;Interfraktionelle Motion SVP, FDP (Rudolf Friedli, SVP/Christoph Zimmerli, FDP/Philip Kohli, BDP): Gebührenbelastung reduzieren;2018-80;Beschlossen;Verschiebung;15.02.2018
16;Motion Ingrid Kissling-Näf (SP) und Ueli Jaisli (SVP): Renovation der sanitären Anlagen im Marzili;2018-81;Beschlossen;Erheblicherkl.;15.02.2018
17;Interfraktionelle Motion FDP, SVP, BDP/CVP (Christoph Zimmerli, FDP/Rudolf Friedli, SVP/Philip Kohli, BDP/Claudio Fischer, CVP): Unterhaltsnachholbedarf bei den städtischen Infrastrukturen: Zunahme der Verschuldung verhindern, vermehrt Public-Private-Partnership-Modelle nutzen;2018-82;Beschlossen;Verschiebung;15.02.2018
18;Interfraktionelle Motion FDP, SVP (Christoph Zimmerli, FDP/Rudolf Friedli, SVP/Philip Kohli, BDP): Fonds für Boden- und Wohnbaupolitik: Systemwechsel/Einführung der Subjektunterstützung;2018-83;Beschlossen;Verschiebung;15.02.2018
19;Interfraktionelle Motion SP/JUSO, GB/JA!, GFL/EVP (Johannes Wartenweiler, SP/Rahel Ruch, GB/Lukas Gutzwiller, GFL): Wohnbaufonds muss handlungsfähig sein – Globalkredit für den Erwerb von Liegenschaften und Grundstücken;2018-84;Beschlossen;Verschiebung;15.02.2018
20;"Motion Kommission für Finanzen, Sicherheit und Umwelt FSU (Christine Michel, GB/JA!/Yasemin Cevik, SP): Strategie des Fonds für Boden- und Wohnbaupolitik zum Erwerb von preisgünstigem Wohn- und Gewerberaum in der Stadt Bern; Begründungsbericht";2018-85;Beschlossen;Verschiebung;15.02.2018
21;Motion Fraktion SP/JUSO (Rithy Chheng, SP): Für mehr bezahlbare Wohnungen und fairere Mietverhältnisse in unserer Stadt dank Offenlegung des vorherigen Mietzinses;2018-86;Beschlossen;Verschiebung;15.02.2018
22;Interfraktionelle Motion AL/GPB-DA/PdA+, SP, GB/JA! (Christa Ammann, AL/Martin Krebs, SP/Franziska Grossenbacher, GB): Für mehr günstige Wohnungen mit Vermietungskriterien (GüWR)!;2018-87;Beschlossen;Verschiebung;15.02.2018
23;"Motion Fraktion SP (Rithy Chheng, SP): Charta – Zusammenarbeit zwischen der Stadt Bern und den gemeinnützigen Berner Wohnbauträgern; Begründungsbericht";2018-88;Beschlossen;Verschiebung;15.02.2018
24;Postulat Fraktion BDP/CVP (Milena Daphinoff, CVP/Andrin Soppelsa, BDP): Belebung der Altstadt durch Schaffung von neuem Wohnraum dank Verlagerung der städtischen Verwaltungseinrichtungen in periphere Stadtgebiete – ein prüfenswertes Szenario;2018-89;Beschlossen;Verschiebung;15.02.2018
25;Interpellation Fraktion SVP (Alexander Feuz, SVP): Offene Fragen zur Wohnbaupolitik des Gemeinderates? Auswirkungen auf das Viererfeld?;2018-90;Beschlossen;Verschiebung;15.02.2018
1;"Kleine Anfrage Fraktion SVP (Alexander Feuz, SVP): Gesprächskultur mit der Reithalle: gescheiterter Moderationsversuch Wiprächtiger; ausser Spesen nichts gewesen: Was soll mit der Einschaltung Thomas Kesslers und des Stadtpräsidenten nun besser werden? Was zieht die Stadt für Konsequenzen?";2018-43;Beschlossen;Kenntnis;01.02.2018
2;"Dachsanierung Volksschule Bümpliz; Projektierungs- und Baukredit";2018-44;Beschlossen;Bewilligung;01.02.2018
3;"Kirchenfeldbrücke: Verstärkung der Brückenkonstruktion und Gleisersatz mit Brückenoberbausanierung: Ausführungskredit; Kostenanteil der Stadt Bern";2018-45;Beschlossen;Bewilligung;01.02.2018
4;Motion Fraktion BDP/CVP (Michael Daphinoff, CVP/Isabelle Heer, BDP): Inklusion konkret: Pilotprojekt „Mobilitätshilfen“ im Stadtzentrum für mobilitätseingeschränkte Personen realisieren;2018-46;Beschlossen;Ablehnung;01.02.2018
5;Motion Fraktion BDP/CVP (Michael Daphinoff, CVP/Kurt Hirsbrunner, BDP): Inklusion konkret: Pilotprojekt „Mobilitätshilfen“ für mobilitätseingeschränkte Personen auf einem grossen städtischen Friedhof realisieren;2018-47;Beschlossen;Genehmigung Prüf.bericht;01.02.2018
6;Motion Fraktion BDP/CVP (Michael Daphinoff, CVP/Martin Schneider, BDP):  Fördermassnahmen für mehr Elektromobilität in Bern;2018-48;Beschlossen;Teilweise Erheblicherkl. als Postulat;01.02.2018
7;Motion Fraktion SP (Benno Frauchiger, SP): Elektromobilität für alle – Anwohnerparkplätze mit Stromanschluss;2018-49;Beschlossen;Erheblicherkl. als Postulat;01.02.2018
8;Motion Fraktion SP (Michael Sutter/Ingrid Kissling-Näf, SP): Harmonisierung der Parkgebühren in der Berner Altstadt;2018-50;Beschlossen;Erheblicherkl. als Postulat;01.02.2018
9;Motion Fraktion SVP (Manfred Blaser/Roland Jakob, SVP): Verkehrssicherheit im Schul- und Kindergartenumfeld an der Bümplizstrasse fördern!;2018-51;Beschlossen;Ablehnung;01.02.2018
10;Postulat Fraktion SP (David Stampfli SP): Sicheres Schulumfeld in der Länggasse;2018-52;Beschlossen;Erheblicherkl.;01.02.2018
11;Postulat Fraktion GB/JA! (Leena Schmitter, GB): Globale Verantwortung für Menschenrechte ernst nehmen: Schützenmatte wird Luciano-Romero-Platz!;2018-53;Beschlossen;Ablehnung;01.02.2018
12;Postulat Manuel C. Widmer (GFL): Wenn statt dem Zytglogge ein Bernmobil-Bus auf dem Ferienfoto in Japan prangt…;2018-54;Beschlossen;Ablehnung;01.02.2018
13;Interfraktionelle Motion SP, GB/JA! (Peter Marbet, SP/Franziska Grossenbacher, GB): Schliessung Bahnunterführung Steigerhubelstrasse für den MIV;2018-55;Beschlossen;Erheblicherkl. als Richtlinie;01.02.2018
14;Postulat Fraktion GB/JA! (Seraina Patzen, JA!/Franziska Grossenbacher, GB): Gesamtnutzungskonzept für den öffentlichen Raum in der Innenstadt;2018-56;Beschlossen;Erheblicherkl.;01.02.2018
15;Postulat Fraktion SVP (Alexander Feuz/Roland Jakob, SVP): „Fürio, in Bärn läuets“ und die Poller stoppen die Feuerwehr!;2018-57;Beschlossen;Ablehnung;01.02.2018
16;Interpellation Fraktion FDP (Bernhard Eicher, FDP): Fragen zur Förderung von Carsharing;2018-58;Beschlossen;Kenntnis;01.02.2018
17;Motion Luzius Theiler (GPB-DA): Besserer Rechtsschutz für Bäume;2018-59;Beschlossen;Verschiebung;01.02.2018
18;Postulat Fraktion SP (Katharina Altas/Halua Pinto de Magalhães, SP): Erhebung zur Wertschöpfung der „Kultur-“ und „Kreativwirtschaft“;2018-60;Beschlossen;Verschiebung;01.02.2018
19;Motion Fraktion AL/GPB-DA/PdA+ (Daniel Egloff, PdA): Missstände im Einbürgerungsverfahren beheben!;2018-61;Beschlossen;Verschiebung;01.02.2018
20;Motion Fraktion SVP (Roland Iseli, SVP): Einheitliche Logos auf sämtlichen Bechern beim Mehrweggeschirr am Zibelämärit!;2018-62;Beschlossen;Verschiebung;01.02.2018
21;Motion Henri-Charles Beuchat (SVP): Gewalttätige Konflikte durch ausländische Organisationen in der Bundeshauptstadt verhindern;2018-63;Beschlossen;Verschiebung;01.02.2018
22;Postulat Fraktion SVP (Alexander Feuz/Roland Jakob, SVP): Antifaschistische Abendspaziergänge und Hooligan-Märsche mit Gewaltpotential: Veranstalter und Unterstützer endlich zur Kasse und zur Verantwortung!;2018-64;Beschlossen;Verschiebung;01.02.2018
23;Motion Henri-Charles Beuchat (SVP): Schluss mit Gewalt – klare Strukturen für die Reitschule;2018-65;Beschlossen;Verschiebung;01.02.2018
1;Protokollgenehmigungen Stadtrat 2017 (Protokoll Nr. 20 vom 09.11.2017, Nr. 21 vom 16.11.2017, Nr. 22 vom 30.11.2017 und Nr. 23 vom 07.12.2017);2018-20;Beschlossen;Genehmigung;25.01.2018
2;Kleine Anfrage Fraktion SVP (Alexander Feuz, SVP): Besetzte städtische Liegenschaften: Was sind die straf- und zivilrechtlichen Folgen für die Besetzer? Was zahlt der Steuerzahler, dem Steuersenkungen verweigert wurden, für die permissive Haltung des Gemeinderates drauf?;2018-21;Beschlossen;Kenntnis;25.01.2018
3;Kleine Anfrage Fraktion SVP (Alexander Feuz, SVP): Umbau Volksschule Kirchenfeld: Welche Optionen für Provisorien werden vom Gemeinderat geprüft? Auch solche im Quartier?;2018-22;Beschlossen;Kenntnis;25.01.2018
4;"Gaswerkareal: Bericht Entwicklungs- und Planungsprozess; Bisherige Arbeiten und vorgesehenes Planänderungsverfahren";2018-23;Beschlossen;Kenntnis;25.01.2018
5;"Interfraktionelle Motion GB/JA!, GLP (Franziska Grossenbacher, GB/Sandra Ryser, GLP): Städtebaulicher Wettbewerb auf dem Gaswerkareal; Fristverlängerung";2018-24;Beschlossen;Fristverl.;25.01.2018
6;"Motion Fraktion GB/JA! (Stéphanie Penher, GB/Lea Bill, JA!): Gaswerkareal: Art und Mass der Nutzung definiert die Stadt; Fristverlängerung";2018-25;Beschlossen;Fristverl.;25.01.2018
7;Interpellation Fraktion GLP (Melanie Mettler, GLP): Wie und wann startet der Gemeinderat die nächsten Planungsschritte für das Gaswerkareal?;2018-26;Beschlossen;Kenntnis;25.01.2018
8;Ratssekretariat: Antrag auf provisorische Anstellung einer Ratssekretärin;2018-27;Beschlossen;Wahl;25.01.2018
9;Dringliche interfraktionelle Interpellation Fraktionen GB/JA!, GFL/EVP (Stéphanie Penher, GB/Brigitte Hilty Haller, GFL): Die No Billag-Initiative und die Konsequenzen für die Stadt Bern;2018-28;Beschlossen;Kenntnis;25.01.2018
10;Dringliche interfraktionelle Interpellation SVP, FDP/JF, BDP/CVP (Alexander Feuz, SVP/Bernhard Eicher, FDP/Michael Daphinoff, CVP): Abgeltung von Planungsmehrwerten: will die Stadt nicht aus den Fehlern von Köniz lernen und ihr Reglement entschärfen?;2018-29;Beschlossen;Kenntnis;25.01.2018
11;Dringliche interfraktionelle Motion SVP, BDP/CVP (Alexander Feuz/Rudolf Friedli, SVP/Lionel Gaudy, BDP/Milena Daphinoff, CVP): Pacta sunt servanda! Mit der Planung für Wohnraum im Ziegler ist endlich zu beginnen!;2018-30;Beschlossen;Kenntnis;25.01.2018
12;Dringliche Motion Fraktion SVP (Alexander Feuz, SVP): Militärkaserne Bern: Angebot des Gemeinderates, Provisorium, Providurium, Definitivum? Schluss mit der leichtsinnigen Vergabe von besten zentralen Wohnlagen für den Asylbereich!;2018-31;Beschlossen;Ablehnung;25.01.2018
13;"Grundstück Bern 5/1354 (Lorrainestrasse 49 und 60, 3014 Bern): Widmung und Entwidmung; Projektierungskredit Gesamtsanierung Lorrainestrasse 49";2018-32;Beschlossen;Bewilligung;25.01.2018
14;Interfraktionelle Motion FDP, SVP, BDP/CVP (Christoph Zimmerli, FDP/Rudolf Friedli, SVP/Philip Kohli, BDP/Claudio Fischer, CVP): Personalbestand: Stellenplan als Steuerungsinstrument wieder einführen;2018-33;Beschlossen;Ablehnung;25.01.2018
15;Interfraktionelles Postulat BDP/CVP, FDP, GLP, GFL/EVP (Andrin Soppelsa, BDP/Bernhard Eicher, FDP/Claude Grosjean, GLP/Matthias Stürmer, EVP): Pilotversuch: Arbeitszeit auf Vertrauen im Kader der Stadtverwaltung Bern;2018-34;Beschlossen;Rückzug;25.01.2018
16;Interfraktionelle Motion SVP, FDP, BDP/CVP (Rudolf Friedli, SVP/Christoph Zimmerli, FDP/Philip Kohli, BDP/Claudio Fischer, CVP): Keine unzulässige Konkurrenzierung privater Anbieter – Tätigkeit der Stadtverwaltung strikte auf öffentliche Aufgaben beschränken;2018-35;Beschlossen;Verschiebung;25.01.2018
17;Interpellation Fraktion SVP (Alexander Feuz/Roland Jakob, SVP): Offene Rechtsfragen um die Reithalle: Handelt es sich hier um Beschaffung von Leistungen gemäss öffentlichem Beschaffungsrecht oder um Vergabe einer Subvention? Zahlt die Reitschule Steuern (Mehrwertsteuer und direkte Steuern)?;2018-36;Beschlossen;Verschiebung;25.01.2018
18;Interfraktionelles Postulat SVP, FDP (Rudolf Friedli, SVP/Christoph Zimmerli, FDP/Philip Kohli, BDP/Matthias Stürmer, EVP): Städtische Aufgaben vermehrt auslagern;2018-37;Beschlossen;Verschiebung;25.01.2018
19;Interfraktionelle Motion SVP, FDP (Rudolf Friedli, SVP/Christoph Zimmerli, FDP/Philip Kohli, BDP): Gebührenbelastung reduzieren;2018-38;Beschlossen;Verschiebung;25.01.2018
20;Motion Ingrid Kissling-Näf (SP) und Ueli Jaisli (SVP): Renovation der sanitären Anlagen im Marzili;2018-39;Beschlossen;Verschiebung;25.01.2018
21;Interfraktionelle Motion FDP, SVP (Christoph Zimmerli, FDP/Rudolf Friedli, SVP/Philip Kohli, BDP): Fonds für Boden- und Wohnbaupolitik: Systemwechsel/Einführung der Subjektunterstützung;2018-40;Beschlossen;Verschiebung;25.01.2018
22;"Interfraktionelle Motion GB/JA!, GLP (Hasim Sancar, GB/Claude Grosjean, GLP): Finanz-Oberaufsicht des Stadtrates stärken!; Abschreibung";2018-41;Beschlossen;Verschiebung;25.01.2018
23;Interfraktionelle Motion FDP, SVP, BDP/CVP (Christoph Zimmerli, FDP/Rudolf Friedli, SVP/Philip Kohli, BDP/Claudio Fischer, CVP): Unterhaltsnachholbedarf bei den städtischen Infrastrukturen: Zunahme der Verschuldung verhindern, vermehrt Public-Private-Partnership-Modelle nutzen;2018-42;Beschlossen;Verschiebung;25.01.2018
1;Wahl des Präsidiums und des Büros des Stadtrates für das Jahr 2018;2018-1;Beschlossen;Wahl;11.01.2018
2;Aufsichtskommission (AK): Wahl des Präsidiums und des Vizepräsidiums für das Jahr 2018;2018-2;Beschlossen;Wahl;11.01.2018
3;Kommission für Finanzen, Sicherheit und Umwelt (FSU): Ersatzwahl eines Mitglieds, Wahl des Präsidiums und des Vizepräsidiums für das Jahr 2018;2018-3;Beschlossen;Wahl;11.01.2018
4;Kommission für Planung, Verkehr und Stadtgrün (PVS): Ersatzwahl eines Mitglieds, Wahl des Präsidiums und des Vizepräsidiums für das Jahr 2018;2018-4;Beschlossen;Wahl;11.01.2018
5;Kommission für Soziales, Bildung und Kultur (SBK): Ersatzwahl eines Mitglieds, Wahl des Präsidiums und des Vizepräsidiums für das Jahr 2018;2018-5;Beschlossen;Wahl;11.01.2018
6;Agglomerationskommission (AKO): Ersatzwahl eines Mitglieds, Wahl des Präsidiums und des Vizepräsidiums für das Jahr 2018;2018-6;Beschlossen;Wahl;11.01.2018
7;Wahl in Schulkommission (Schulkommission Mattenhof-Weissenbühl);2018-7;Beschlossen;Wahl;11.01.2018
8;Kleine Anfrage Henri-Charles Beuchat (SVP): Nachgang zum Verpflichtungskredit Velo-Kampagne – SR Sitzung vom 16. November 2017;2018-8;Beschlossen;Kenntnis;11.01.2018
9;Kleine Anfrage Barbara Freiburghaus (FDP), Milena Daphinoff (CVP): Wie setzt sich das Preisgericht beim städtebaulichen Wettbewerb Viererfeld/Mittelfeld zusammen?;2018-9;Beschlossen;Kenntnis;11.01.2018
10;Dringliche Interpellation Lionel Gaudy, Philip Kohli (BDP): Schülerinnen und Schüler auf der Strasse – trotz Anspruch auf Grundschulunterricht;2018-10;Beschlossen;Kenntnis;11.01.2018
11;Interfraktionelles Postulat SP, GFL, BDP/CVP (Peter Marbet, SP/Tania Espinoza Haller, GFL/Kurt Hirsbrunner, BDP/Claudio Fischer, CVP): Lehre statt Sozialhilfe;2018-11;Beschlossen;Erheblicherkl.;11.01.2018
12;Jugendmotion (Paula Zysset/Frédéric Mader): EWB-Stromkästen von jungen Künstler/innen übermalen/übersprayen lassen;2018-12;Beschlossen;Kenntnis;11.01.2018
13;Interfraktionelle Motion SVP, FDP (Rudolf Friedli, SVP/Christoph Zimmerli, FDP/Philip Kohli, BDP): ewb: unechte Gewinnablieferungen beschränken, Rechtsform ändern und Dotationskapital verzinsen;2018-13;Beschlossen;Ablehnung;11.01.2018
14;Interfraktionelle Interpellation BDP/CVP, FDP, SVP (Philip Kohli, BDP/Claudio Fischer, CVP/Christoph Zimmerli, FDP/Roland Jakob, SVP/Matthias Stürmer, EVP): ewb: strategische Risiken reduzieren und weitere Preiserhöhungen stoppen;2018-14;Beschlossen;Kenntnis;11.01.2018
15;Interfraktionelle Motion GFL/EVP, BDP/CVP, FDP (Matthias Stürmer, EVP/Manuel C. Widmer, GFL/Philip Kohli, BDP/Bernhard Eicher, FDP): Neuanfang kostenloses WLAN in der Stadt Bern: Schaffung einer breit abgestützten Trägerschaft;2018-15;Beschlossen;Ablehnung;11.01.2018
16;Postulat Fraktion SP (Katharina Altas/Halua Pinto de Magalhães, SP): Erhebung zur Wertschöpfung der „Kultur-“ und „Kreativwirtschaft“;2018-16;Beschlossen;Verschiebung;11.01.2018
17;Motion Fraktion BDP/CVP (Michael Daphinoff, CVP/Isabelle Heer, BDP): Inklusion konkret: Pilotprojekt „Mobilitätshilfen“ im Stadtzentrum für mobilitätseingeschränkte Personen realisieren;2018-17;Beschlossen;Verschiebung;11.01.2018
18;Motion Fraktion BDP/CVP (Michael Daphinoff, CVP/Kurt Hirsbrunner, BDP): Inklusion konkret: Pilotprojekt „Mobilitätshilfen“ für mobilitätseingeschränkte Personen auf einem grossen städtischen Friedhof realisieren;2018-18;Beschlossen;Verschiebung;11.01.2018
19;Motion Fraktion BDP/CVP (Michael Daphinoff, CVP/Martin Schneider, BDP):  Fördermassnahmen für mehr Elektromobilität in Bern;2018-19;Beschlossen;Verschiebung;11.01.2018
